職缺標題,公司名稱,職務類別,工作待遇,上班地點,工作內容,語文條件,擅長工具要求,工作技能,其他條件,職缺網址
【數據應用部】財經數據規劃師 System Analyst,全曜財經資訊股份有限公司,金融研究員、統計精算人員、軟體專案管理師,40000.0,新北市板橋區文化路一段268號12樓之2 (距捷運新埔站約400公尺),"【公司介紹】
CMoney的使命是打造更好的工具，幫助每個人做好人生投資
我們推出的投資分析系統有超過400間海內外金融機構使用
同時我們也持續創新，團隊至今已經推出上百個App產品。

目前已經創造全台灣最大的股票討論社群（股市爆料同學會）
最多人使用的投資分析工具（如：籌碼Ｋ線、艾蜜莉定存股...等）
全台最多活躍使用者的消費型產品(如:發票載具、簡單記帳...)
整體會員人數近千萬! 更多詳細資訊，請參閱以下連結：https://cmy.tw/00BWhP

【CMoney的財經數據規劃師】
CMoney 做為全台最大的財經數據供應商，每日正確的數據提供，
將影響超過百萬人以上(包含法人與一般投資大眾)的投資活動
因此職務之工作目標在於，維護所有公司產品所需之財經數據正確性，
及時處理數據衍生之問題，並提供新產品所需的財經數據規劃內容。

作為財經數據規劃師，你的收穫是: 
1.參與公司APP中所需資料的開發與設計過程，提出自己的見解，讓產品更加完善
2.透過客戶需求，可以了解法人投資行為的思考過程

作為財經數據規劃師，你將會: 
1.針對公司產品(app、桌機軟體)所需的相關財經數據需求，進行整理、分析與規劃，
  並與工程師討論進行實作，提供公司產品使用。
2.將現有財經相關數據，利用數據分析方法，產生公司獨有數據服務或產品
3.針對現有產品使用數據內容進行日常維運與問題處理

【希望你是!】
1.熟悉台股市金融投資商品(證券、權證、期選、債券、總經、基金)尤佳
2.會計、財金、經濟等相關商學系所畢業或相關實務經驗 
3.會計師事務所或投資、研究部門相關經歷一年以上尤佳 
4.需熟悉Excel運用

【職務全配】
1.配備專業級的法人投資決策系統(市價>26萬/年)，協助評估達人的投資邏輯，可歷史回測選股策略的績效 [產品網址 https://reurl.cc/9zqOoV]
2.獲得理財寶(全部)軟體使用權限(市價>100萬/年)，讓喜歡投資的你可以自由無限研究使用，開拓財經達人的同時也鍛鍊自己運用軟體工具的能力
3.擁有理財寶(全部)線上理財影音課程觀看權限(市價>1000萬)，讓喜歡學習熱愛研究的你可以無窮無盡的專研，打造自己價值連城的獨特理財能力

【企業文化】
▲強調員工身心靈一致，只要你有好的想法，沒有什麼事情不能做!
▲鼓勵自我超越，不斷從試錯(try & error)中找到可以做得更好的地方!
▲相信貢獻價值，期待每個夥伴都能幫助團隊/公司變得更好!

CMoney想邀請優秀的你加入
和我們一起走這趟不凡的人生旅程
我們持續優化CMoney企業文化，因為我們相信：

▲偉大的目標：真正的菁英想要有個超越自我的偉大目標
▲一流的同事：菁英真正要的是跟一流的同事共事
▲最好的待遇：提供給同業相同職位上的最高薪資

歡迎你加入這場有意義的挑戰，一起讓世界變得更好！",不拘,VBA、MS SQL、Excel,不拘,未填寫,https://www.104.com.tw/job/51mwy?jobsource=index_s
Sr. SW Engineer (後端軟體研發/工業協定模組) (ID: 24002U),四零四科技股份有限公司,軟體工程師,40000.0,新北市新莊區新北大道四段3號13樓(宏匯廣場) (距捷運新莊副都心站約330公尺),"【團隊與產品價值】
．工業協定（Industrial Protocol）包括 Modbus、IEC61850、OPC/UA、Ethernet/IP 等國際標準協定，主要用於電廠、油田、資料中心等工業場域的通訊。
．工業協定的發展可追溯至 45 年前，至今仍在不斷涌現新的標準，市場份額不斷擴大，尤其適用於新興領域，如物聯網（IoT）和智慧電網。
．Moxa 作為領先的工業網通品牌廠商，跟隨世界潮流，不斷研發最新的工業協定模組。
．本團隊研發之工業協定模組為銷售全球的 Moxa 多條產品線的關鍵組成部分，包含MGate5121(protocol gateway)、AIG-301(IIoT gateway)等，以application layer為主，有大量和其他SW RD團隊合作的機會。
．Moxa 提供工業協定相關domain knowledge的培訓，我們歡迎對coding充滿熱忱的求職者。

【工作內容】
．作為後端軟體研發工程師，以C語言開發工業協定模組(佔80%以上上班時間)，應用於Linux嵌入式系統。
．學習工業協定，閱讀工業協定技術文件。
．使用第三方廠商source code、open source code進行開發。
．與產品RD & PM團隊合作，實現產品規格。
．與UI/UX設計團隊合作，設計工業協定模組的應用介面，並交付給前端工程師實作網頁頁面。
．與SQA及DevOps團隊合作，提升軟體品質。
．在Git上交付程式碼。
．學習相關產業知識，主動創造客戶需要的功能，並將新技術落地。
．主動與團隊成員共同經營團隊主幹，例如共用模組、團隊技術文件。

【團隊介紹】
．實事求是、團隊合作，是我們欣賞的團隊文化。
．鼓勵動手做實驗，讓實測數據輔助技術決策。
．我們傾聽成員的想法，包含技術觀點、工作項目、專案時程規劃，鼓勵提出自己的觀點，互相討論成長。
．討論風氣熱絡，有任何議題馬上可到桌邊一起腦力激盪，找出最佳方案。

【職涯發展】
．我們期待有潛力的人才成為我們的長期夥伴。
．提供完整的新人教育訓練，工作容易上手。
．提供技術及管理相關在職訓練課程，工作後也能持續成長。
．鼓勵員工參觀產業相關展覽及研討會，增長眼界與客戶更貼近。
．公司的產品和技術領域多元，部門之間有技術平台可以分享與學習。
．參與完整的產品技術開發與流程、跨部門合作。

【工時】
．不支持也不欣賞常態性加班。提高效率做對的事比加班更值得鼓勵。",不拘,C,軟體程式設計,"【學經歷】
．大學以上，資工、電機或相關系所畢業。
．2年以上相關工作經驗

【必要能力】
．熟悉C語言。
．嵌入式系統軟體研發經驗。
．具備資料結構、演算法等基礎知識。
．具解決問題與基本溝通協調之能力。
．了解TCP/IP網路架構。
．具備socket programming經驗。
．具備 Git指令操作經驗。
．對於持續學習有熱忱。

【加分但非必要能力】
．各類網路 protocol 使用或開發相關經驗，工業protocol (Modbus/DNP3/IEC61850/OPC UA/PROFINET...) 尤佳。
．對DevOps與CI/CD 流程有興趣或相關經驗。

【履歷內容注意事項】
．中英文履歷皆可。
．歡迎提供任何能展示你專業能力的作品。

#2024Career",https://www.104.com.tw/job/8bpfj?jobsource=index_s
資深後端工程師 Senior Backend Engineer (Python/Django),訊力科技股份有限公司,軟體工程師、後端工程師,40000.0,新北市中和區中正路738號13樓之5,"★工作內容
1.網頁後端開發，隨實際專案需求略為調整內容。
2.針對客戶需求快速修改網頁功能。
3.管理及優化資料庫查詢，確保數據完整性。
4.資料庫設計、規畫、建置。
5.與前端工程師合作，確保功能實現。


★必備條件
1.兩年以上後端開發經驗，python尤佳。
2.熟悉Django、MSSQL。
3.熟悉資料庫優化與前後端介接優化。
4.開發的網站有超過百人使用的經驗。
5.具一定程度的UI / UX美感。
6.對IIS有一定的熟悉程度。


★加分條件
1.熟悉其他後端語言。
2.熟悉其他python網頁框架。
3.熟悉其他資料庫 (MySQL、Oracle、MongoDB…) 。
4.有接觸過JavaScript / HTML / CSS，能進行簡易前端開發。
5.具git使用經驗。",不拘,Python、MS SQL、Django、IIS,系統架構規劃、軟體工程系統開發、軟體程式設計、模組化系統設計、資料庫系統管理維護、資料庫程式設計,優先面試數位發展部數位產業署DIGI⁺Talent計畫之結訓研習生(SC)(AI) DIGITALENT (SC)(AI),https://www.104.com.tw/job/8bwe6?jobsource=index_s
品管_品質管制工程師(土城廠),大瓏企業股份有限公司,品管／品保工程師、生產技術／製程工程師,47000.0,新北市土城區中央路四段51號12樓 (距捷運頂埔站約140公尺),"【PQC產品品質管制工程師】
工作內容：主要負責廠內產品生產的品質監控及改善
1.管理監控日常產品品質及分析處理品質問題持續進行品質改善以達成年度品質目標的要求。
2.品質檢驗活動規劃及品質目標監控追縱品質異常改善成效
3.量產導入評估與設計輔助量產轉移
4.作業系統維護及建立設計系統操作適配性

工作條件：
1.具統計分析、品質管理及生產管理經驗
2.具CQT/CQE 證照尤佳

-------------------------------------------------------------------
【SQM供應商品質管理工程師】
工作內容：主要負責供應商製程品質輔導及進料異常分析改善
1.供應商品質問題檢討及改善推動
2.供應商生產品質監控與輔導
3.供應商評估與年度稽核執行
4.協助供應商建置品質文件與品質管理計畫
5.供應商量測手法評估與輔導
6.進料檢驗異常分析與調查

工作條件:
1.具備沖壓、射出、電鍍、金屬加工等製程相關經驗
2.具備生產品質管理實務經驗
3.具備數據分析與SPC管制經驗
4.熟悉使用Minitab等分析軟體尤佳
5.具量測系統與設備操作操作實務經驗
6.具備基礎英文聽說讀寫能力(需與國外供應商和客戶溝通與書信往來)
7.無SQM/SQE工作經驗，具QC/QA/製程相關經驗亦可","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",Excel、Outlook、PowerPoint、Word,不拘, ,https://www.104.com.tw/job/8cy30?jobsource=index_s
【RD】SRE/DevOps 維運工程師,濰視眼科診所,系統工程師、網路管理工程師、MIS程式設計師,40000.0,新北市中和區中和路366號12樓(捷運站永安市場站旁) (距捷運永安市場站約60公尺),"[加入我們，成為SRE/DevOps維運之星！]
你是一位熱愛挑戰、對系統穩定性和自動化操控充滿激情的維運工程師嗎？我們正在尋找出色的技術先驅，一同投身於數據的驚奇冒險！

[工作內容]
內部系統與雲端操作平台維運，內容包括但不限於下列
1. 維護內部門店管理系統、診所系統 … 等
2. Gitlab、Jenkins 維護與 CI/CD 設定
3. AWS & 阿里雲服務操作與維護
4. 接受問題反應並排除問題

[必要技能]
• 網路基礎原理
• 基本 Linux 系統操作與維護
• 基本程式開發概念
• Docker 使用經驗

[加分但非必要技能]
• 撰寫 Bash shell 或 Python 或 Javascript 經驗
• K8s 操作或維護經驗
• 撰寫 Terraform 經驗 

[團隊價值觀]
• 注重團隊合作，同伴間互相協助
• 自主學習，並能接受新技術的使用
• 主動溝通，隨時表達自己的想法或工作上遇到的困難 ",不拘,Linux、Jenkins、AWS,伺服器網站管理維護、作業系統基本操作、資料庫系統管理維護,未填寫,https://www.104.com.tw/job/873qr?jobsource=index_s
研發工程師 RD Engineer,美商CellMo Materials Innovation Inc. _ 東泰榮行股份有限公司,材料研發人員、化工化學工程師,55000.0,新北市新莊區幸福站,"職缺描述：
CellMo是一家快速成長的材料研發公司，專注於新穎多孔金屬於結構和能源領域的應用。作為一名研發與應用工程師，良好的候選人應該細心、盡責、善於觀察；此外，熟悉金屬材料、熱解決方案和機械性能背景知識者尤佳。您將負責多孔金屬的材料設計、實驗和數據分析，並與客戶密切聯繫並共同開發新產品。

在這個職位上，您將負責研發多孔金屬產品的研發。

職責：
與跨部門團隊合作，負責將實驗室中的先進技術無縫轉化至工廠的量產製程。
設計、優化和實施製程，確保生產過程的效率、品質和一致性。
與生產團隊合作，確保製程的可行性，解決生產中的技術挑戰。
參與設備選型、規劃及驗證，確保工廠具備適切的設備來支援新製程的導入。

我們期待你：
擁有學士或碩士學位，並且在製程開發方面有實務經驗。
熟悉生產製造和製程設計的基本原則，對製程優化充滿熱情。
具備卓越的解決問題能力，能夠在變動環境中迅速適應。
良好的溝通能力，能夠在團隊內部和外部進行順暢的協調。

我們將提供給你：
有競爭力的薪資，根據你的表現和貢獻進行評估。
健康保險和全面的福利計劃，照顧你的整體需求。
專業成長機會，鼓勵你不斷提升技能和知識。

CellMo is a rapidly growing materials R&D company, focusing on the application of novel porous metals in the structural and energy fields. As an RD and Application Engineer, a good candidate should be meticulous, responsible, and observant. Additionally, familiarity with metallic materials, thermal solutions, and mechanical properties is advantageous. You will be responsible for material design, experimentation, data analysis of porous metals, and closely collaborating with customers to co-develop new products.

In this role, you will be responsible for developing porous metal products.

Responsibilities:
Collaborate with cross-functional teams to seamlessly transition advanced laboratory technologies to factory-scale production processes.
Design, optimize, and implement processes to ensure efficiency, quality, and consistency in production.
Work with production teams to ensure process feasibility and address technical challenges during manufacturing.
Participate in equipment selection, planning, and validation to ensure the factory has appropriate equipment to support the introduction of new processes.

We Expect You To:
Hold a Bachelor's or Master's degree with practical experience in process development.
Be familiar with basic principles of production manufacturing and process design, with a passion for process optimization.
Possess excellent problem-solving skills and adapt quickly to changing environments.
Have good communication skills for smooth coordination within teams and with external parties.

What We Offer:
Competitive salary, assessed based on your performance and contributions.
Health insurance and comprehensive benefits plans to address your overall needs.
Professional growth opportunities, encouraging continuous skill and knowledge enhancement.",不拘,不拘,不拘,未填寫,https://www.104.com.tw/job/8bki6?jobsource=index_s
BMW台灣總代理-汎德-保固專員(約聘),BMW總代理_汎德股份有限公司,其他客服人員、品管／品保工程師、理賠人員,39000.0,新北市淡水區中正東路二段179號,"1、 搜集經銷商保固案件數據，並確認保固報表正確性。
2、 定期製作案件請款用之保固報表。
3、 進行保固案件數據分析及統計。
4、 處理原廠BRI申請案件購買、對帳、稅務等相關事務。
5、 協助清點及銷毀保固零件舊品。
6、 協助保固工程師跟催經銷商保固資料提交，以輔助召回檢修工作執行。
7、  主管交辦事項","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '精通', 'Write': '精通'}]",Excel、PowerPoint、Word,報表彙整與管理、文件檔案資料處理、轉換及整合工作、受理與執行理賠案件、執行理賠核定、辦理保險理賠、契約變更,"1. 熟悉Excel文書作業
2. 良好的溝通協調能力與表達能力。
3. 須具備汽車駕照
4. 須有一定英語能力(TOEIC 700以上)
5. 細心，具執行力及抗壓力。",https://www.104.com.tw/job/8arxl?jobsource=index_s
產品經理 Mid/Senior Product Manager (平台產品),104人力銀行_一零四資訊科技股份有限公司,網站企劃、產品企劃、產品企劃主管,40000.0,新北市新店區寶中路119號3樓(231),"104是台灣最多企業和求職者使用的人力銀行，致力於推動創新服務，幫助求職者找到適合的工作。

在104擔任產品經理，除了可與頂尖工程師、產品設計師合作，也有專業用戶研究、資料科學、數據分析師團隊，共同合作找到行動方案，達到商業成果並滿足用戶需求。

工作過程你將接觸到:
• 雙邊市場(marketplace)產品營運、開發與策略規劃
• 低程式碼平台(low-code)整合應用

《職責與工作內容》
1. 主導產品開發、線上營運與指標監測
2. 與利害關係人溝通目標、策略，展開產品路線圖(Product Roadmap)並落地執行
3. 撰寫產品規格書，與開發團隊協作，釐清規格、用戶需求，主導專案執行
4. 洞察營運數據、市場趨勢與競爭，針對關鍵議題挖掘原因，提出驗證假設實驗，建構解決方案
5. 與用戶研究團隊協作，深入了解求職者、聘雇企業之需求、痛點，進而反饋到產品迭代循環

《必要條件》
• 至少2年軟體(含Web/App)產品開發經驗，實際負責過產品規劃與交付，請附上作品集
• 熟悉透過數據分析、用戶洞察發現問題，提出見解與建議，並至少熟悉以下一種數據分析工具/語言(SQL, Google Analytics 4, Tableau, Databricks, Excel / Google Spreadsheet)，請在履歷中專長部分註明
• 擅長跨團隊協作(工程、設計、行銷、客服等)，能夠有效溝通多方需求，排除議題
• 有專案管理經驗，擅長管理時程、資源，釐清範疇與利害關係人期待，有效推進專案落地
• 期望的個人特質: 細心、勇於面對不確定性。此工作將面對新產品與成熟系統的串接，任務過程將遇到許多複雜的規格與商務邏輯，需要足夠耐心了解細節、與關係人溝通

《加分條件》
• 曾有community platform, marketplace, SaaS 產品領域經驗者
• 有國際化實務(i18n)，曾經開發過不僅限台灣使用者的產品
• 有低程式碼平台(low-code)開發、維運經驗
• 具跨職能專長，包含用戶研究/設計、數據分析、軟體開發等
• 具備中大型規模公司經驗","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}, {'Language': '中文', 'Listen': '精通', 'Speak': '精通', 'Read': '精通', 'Write': '精通'}]",Tableau、Google Analytics、Google Tag Manager、Axure RP,不拘,(合適者則會通知面試，不合適者恕不另行通知！謝謝您應徵104職缺！),https://www.104.com.tw/job/8c1p1?jobsource=index_s
網路產品 FAE 工程師/主管 (新創事業),中華電信關係企業_神腦國際企業股份有限公司,網路管理工程師、網路安全分析師、MIS／網管主管,60000.0,新北市新店區中正路531號(總公司) (距捷運十四張站約500公尺),"我們正在尋找一位熱心、技術熟練的網路產品售後服務與維運工程師/主管加入我們的團隊。如果您具備良好的技術知識、維運經驗和問題解決能力，歡迎加入我們的團隊。
工作內容：
•負責客戶專案交付後的產品維運工作，使用產品的雲端監控工具，分析和解讀監控數據，進行告警分析與故障排除。
•快速回應並解決客戶問題，提供高品質的售後服務。
•管理備品庫存，確保及時提供備品更換服務。
•與產品團隊合作，提供客戶反饋和改進建議，以提升產品性能和穩定性。
 其他條件：
•具備中小型以上客戶實際安裝、部署網路設備的經驗，熟悉相關工作流程和操作標準。
•能夠獨立處理網路設備的安裝、配置和調試，並具備故障排除和維修的能力。
•熟悉常見的網路設備，例如路由器、交換機、防火牆等，並熟悉相關的連接和設定。
•具備良好的客戶服務態度，能夠與客戶溝通並解答他們的問題和需求。
•具備中等以上的英文閱讀和理解能力，能夠閱讀英文技術文檔和資料。","[{'Language': '英文', 'Listen': '精通', 'Speak': '中等', 'Read': '精通', 'Write': '中等'}]",不拘,不拘, ,https://www.104.com.tw/job/80uuj?jobsource=index_s
FAE產品技術工程師,啟樺機械工業股份有限公司,FAE工程師,40000.0,新北市樹林區佳園路二段15巷9弄2號(238),"1.了解公司的產品，熟悉相關技術知識與作業流程。
2.協助解決客戶提出產品相關技術問題，提供客戶技術支援服務。
3.在新產品上市前，協助RD進行應用和測試。
4.產品上的基礎知識訓練，以及提供客戶、工程師在產品使用方面的技術訓練。
5.協助處理不良品客訴，以及提供售後服務。
6.釐清、分析客戶使用產品的技術問題並反饋給內部相關團隊。
7.須配合國外出差參與展覽、demo和推廣公司產品，一年累積時間未定。
8.協助產品開發、溝通規格、編寫與紀錄技術文件、產品數據等相關文件。","[{'Language': '英文', 'Listen': '精通', 'Speak': '精通', 'Read': '精通', 'Write': '精通'}]",不拘,不拘,未填寫,https://www.104.com.tw/job/88242?jobsource=index_s
Repair Quality Manager (RMA) 維修品質管理 (24002L),四零四科技股份有限公司,產品維修人員、產品售後技術服務、通信測試維修人員,40000.0,新北市新莊區新北大道四段3號13樓 (距捷運新莊副都心站約330公尺),"ᴘᴜʀᴘᴏsᴇ ᴏғ ᴛʜɪs ᴘᴏsɪᴛɪᴏɴ
• 維修品質經理主要負責帶領跨單位的專案團隊來針對客戶反映的故障產品進行調查，並需與公司內部各相關部門協作，確保處理結果既符合公司利益又滿足客戶期望。並針對屬於公司的產品品質議題，會與品質部門一同協作進行故障失析作業。此外，維修品質經理要收集和分析售後維修數據，識別潛在問題，並提出產品維修與設計的建議給予產品或製造等單位以持續提升產品品質。

ᴍᴀᴊᴏʀ ᴀʀᴇᴀs ᴏғ ʀᴇsᴘᴏɴsɪʙɪʟɪᴛʏ
1. 支持公司的品質稽核任務
　- 代表維修部門支持公司進行與維修品質或維修流程相關的稽核活動
2. 管理維修調查案件
　- 主動管理及推動所有客訴調查案件以及每個案件從開案到結案的全生命流程
　- 使用案件管理工具追蹤案件進度，與研發單位以及維修工程師合作產出案件調查報告，並與區域分公司，經銷商或客戶進行案件處理相應的交流與溝通
　- 當調查案件移轉到品質部門時，調動維修部門資源以支持品質部門進行品質案件調查與分析
3. 維修數據蒐集與反饋
　- 蒐集並分析售後維修數據，識別潛在的品質問題，並提出自己的主張
　- 根據維修數據分析結果反饋給產品，製造或研發部門，持續提升公司產品可靠度以及可維修性","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",Power BI、Excel,工程管理-品質管理,"ᴍɪɴɪᴍᴜᴍ ᴊᴏʙ ʀᴇǫᴜɪʀᴇᴍᴇɴᴛs
• Education: 學士學位，具備工程學位、品質管理、工業管理或相關背景尤佳
• Language: 中文、英語口頭和書面的溝通能力 (TOEIC至少650分以上)
• Skill: 具有數據分析技能，能使用數據分析軟件，如：Power BI, Excel高級功能或相似工具
• Experience:
　- 至少3-5年在維修部門或品質管理部門擔任品質案件調查的相關工作經驗，特別是在工業電腦或在工業網通領域尤佳
　- 具有實際的案件管理經驗，包括使用專案管理工具以追踪問題解決進度
　- 曾參與或主導過流程優化和改進專案
• Others:
　- 團隊領導、溝通協調及敏銳判斷力
　- 良好組織規劃、簡報及文書能力
　- 主動積極、獨當一面及高度責任心

ʀᴇǫᴜɪʀᴇᴅ ᴄᴏᴍᴘᴇᴛᴇɴᴄɪᴇs
1. 案件管理能力
　- 能設置及操作案件追蹤流程，包括選擇追蹤指標和管理報表
　- 積極推動案件解決，識別和解決障礙，促進跨部門合作，指導團隊協作以實現目標
2. 數據分析能力
　- 明確維修和品質相關數據的收集需求，選擇合適的工具，制定數據存儲和分析方案
　- 利用數據分析工具將數據轉化為洞察，向相關團隊展示分析結果，提供基於數據的建議和行動方案
3. 溝通技巧
　- 有效與內部團隊及外部客戶溝通，展現出色的聆聽與表達技巧
　- 高效向項目成員和利益相關者傳達關鍵信息
4. 問題解決能力
　- 在面對不確定性和複雜問題時，運用分析和問題解決框架提出解決策略",https://www.104.com.tw/job/8bc94?jobsource=index_s
研發與應用工程師(機構) RD & Application Engineer(mechanical),美商CellMo Materials Innovation Inc. _ 東泰榮行股份有限公司,機構工程師、聲學／噪音工程師、零件工程師,55000.0,新北市新莊區幸福站,"職缺描述：
CellMo是一家快速成長的材料研發公司，專注於新穎多孔金屬於結構和能源領域的應用。作為一名研發與應用工程師，良好的候選人應該細心、盡責、善於觀察；此外，熟悉金屬材料、熱解決方案和機械性能背景知識者尤佳。您將負責多孔金屬的材料設計、實驗和數據分析，並與客戶密切聯繫並共同開發新產品。

在這個職位上，您將負責研發多孔金屬產品於結構方面的應用。

職責：
與跨部門團隊合作，負責將實驗室中的先進技術無縫轉化至工廠的量產製程。
設計、優化和實施製程，確保生產過程的效率、品質和一致性。
與生產團隊合作，確保製程的可行性，解決生產中的技術挑戰。
參與設備選型、規劃及驗證，確保工廠具備適切的設備來支援新製程的導入。

我們期待你：
擁有學士或碩士學位，並且在製程開發方面有實務經驗。
熟悉生產製造和製程設計的基本原則，對製程優化充滿熱情。
具備卓越的解決問題能力，能夠在變動環境中迅速適應。
良好的溝通能力，能夠在團隊內部和外部進行順暢的協調。

我們將提供給你：
有競爭力的薪資，根據你的表現和貢獻進行評估。
健康保險和全面的福利計劃，照顧你的整體需求。
專業成長機會，鼓勵你不斷提升技能和知識。

CellMo is a rapidly growing materials R&D company, focusing on the application of novel porous metals in the structural and energy fields. As an RD and Application Engineer, a good candidate should be meticulous, responsible, and observant. Additionally, familiarity with metallic materials, thermal solutions, and mechanical properties is advantageous. You will be responsible for material design, experimentation, data analysis of porous metals, and closely collaborating with customers to co-develop new products.

In this role, you will be responsible for developing porous metal products for applications in mechanical and component applications.

Responsibilities:
Collaborate with cross-functional teams to seamlessly transition advanced laboratory technologies to factory-scale production processes.
Design, optimize, and implement processes to ensure efficiency, quality, and consistency in production.
Work with production teams to ensure process feasibility and address technical challenges during manufacturing.
Participate in equipment selection, planning, and validation to ensure the factory has appropriate equipment to support the introduction of new processes.

We Expect You To:
Hold a Bachelor's or Master's degree with practical experience in process development.
Be familiar with basic principles of production manufacturing and process design, with a passion for process optimization.
Possess excellent problem-solving skills and adapt quickly to changing environments.
Have good communication skills for smooth coordination within teams and with external parties.

What We Offer:
Competitive salary, assessed based on your performance and contributions.
Health insurance and comprehensive benefits plans to address your overall needs.
Professional growth opportunities, encouraging continuous skill and knowledge enhancement.",不拘,不拘,不拘,未填寫,https://www.104.com.tw/job/8bkhv?jobsource=index_s
.NET Core / C# / Vue 軟體工程師,一路發集運網股份有限公司,軟體工程師、後端工程師、Internet程式設計師,40000.0,新北市新莊區幸福東路60號4樓 (距捷運幸福站約500公尺),"< 一路發集運網 > 
一路發是一家領先於物流業和電子商務/支付領域的企業。
我們利用最先進的技術開發創新的地端解決方案，致力於提供卓越的用戶體驗和高效的業務流程。
我們的團隊由充滿熱情和專業技術人員組成，他們在推動技術創新和實現深遠影響方面表現出色。

誠信正直：『我們對客戶，一旦承諾，必定全力以赴，使命必達』
顧客至上：『用心傾聴客戶的聲音，絕不『自認瞭解客戶的需求』
創意革新：『我們鼓勵員工提出新思維，共同提升公司的競爭力』

歡迎您加入我們的大家庭
「.NET Core / C# / Vue 應用軟體工程師」

✦職位描述：
我們正在尋找一位經驗豐富的 .NET Core / C# / Vue 應用軟體工程師 加入我們充滿活力的開發團隊。
您將負責開發和維護基於 .NET Core 和 Vue 的應用程式，並利用 C# 實現高效的業務邏輯和用戶界面。這些應用程式主要運行於我們自建的機房環境中，並使用 Docker 和 Ubuntu 作為主要的開發和部署環境。

✦職務內容：
1.設計、開發和維護基於 .NET Core 和 Vue的應用。
2.使用 C# 和 XAML 開發清晰、高效的業務邏輯和用戶界面。
3.確保應用程序的性能、可用性和可擴展性，並進行優化以滿足地端運行需求。
4.參與代碼審查，提高代碼質量，遵循開發最佳實踐。
5.與產品和設計團隊緊密合作，確保技術實現符合業務需求和用戶體驗設計。
6.分析和修復軟件中的問題，提供有效的技術解決方案。
7.使用 Docker 進行應用程序的容器化，並在 Ubuntu 系統上部署和維護這些容器。
8.管理和維護自建機房內運行的應用程序，確保系統安全和數據完整性。

【TechStack】
<前端框架>: Vue
<後端框架>: .NET6+ , C# 
<測試框架>: MSTest
<後端核心技術>: ASP.NET Core WebAPI,Migration,Dapper,SqlSugar,DI,WorkerService,MQ,hangfire,Redis
<報表>:RDLC
<開發流程>: git flow
<原始碼控制>: git
<資料庫>: SQL Server,Redis,Sqlite
<容器技術>: Docker,Docker-compose
<CICD>: Jenkins

✦職務條件：
1.學士學位以上，計算機科學或相關領域。
2.至少3年使用 .NET Core、C# 和前端應用開發經驗。
3.熟悉 ASP.NET Core, Entity Framework Core, LINQ 和 MVVM 設計模式。
4.良好的資料庫設計和開發能力，熟悉 Microsoft SQL Server (MSSQL) 和 MySQL。
5.有開發高性能、多線程和網絡應用程序的經驗。
6.能夠獨立工作，也能在團隊環境中有效合作。
7.優秀的溝通技巧和問題解決能力。
8.熟悉使用 Docker 進行應用容器化和部署。
9.熟悉 Ubuntu 或其他 Linux 發行版的操作和維護。

✦加分項目：
1.熟悉地端應用的安全性和加密技術。
2.具有使用 Git 進行版本控制的實踐經驗。
3.熟悉 CI/CD 的建置和實施，有使用 Jenkins, GitLab CI 或其他 CI/CD 工具的經驗。
4.有使用前端技術

✦期望特質：
1. 樂於挑戰、具高度責任感、自主學習、獨立思考及獨立作業能力
2. 工作配合度高，跨部門溝通協調能力強
3. 掌握程式碼品質及可維護性
4. 能夠將複雜的技術問題描述得淺顯易懂
5. 不斷精進自我，熱愛學習新的技術，並與其他人分享。
6. 喜歡團隊合作，期待與團隊攜手解決難題一同成長。

✦上班時間： 9:00 ~ 18:00

✦薪資待遇：40,000以上 (面議)
依照能力給予區間
每年依照績效、出勤、工作態度、KPI調薪

✦公司福利：
入職即享有
[ 由公司派發設備、筆電等 ]


1. 每個月不定期舉辦下午茶 / 團建
通過試用期轉正後可以擁有以下福利

1. 生日禮金or禮券
2. 三節禮金暨年度分紅&員工信託
3. 同勞基法特休假
4. 開工紅包
5. 年終獎金依照績效考核發放",不拘,Github、Jenkins、Git、ASP.NET、C#、C++.Net,網路程式設計、網頁語法撰寫,"【加分條件】
1. 具備大型專案開發經驗，待過乙方
2. 有 AWS / GCP / Azure 相關經驗
3. 對於自己的品質有一定程度的要求
4. 有個人blog或side project",https://www.104.com.tw/job/848c0?jobsource=index_s
